train_plates/000000262862.jpg		353,379;353,400;470,407;469,386		
train_plates/000000480717.jpg				
train_plates/000000525012.jpg		250,274;253,296;375,280;371,258		
train_plates/000000262869.jpg		195,336;195,352;291,358;292,341		
train_plates/000000525015.jpg		186,177;188,202;320,201;318,177		
train_plates/000000262873.jpg		302,227;301,253;462,259;463,233		
train_plates/000000525020.jpg		229,351;228,365;306,363;307,349		
train_plates/000000000735.jpg		121,48;125,80;272,50;268,19		
train_plates/000000525024.jpg		540,164;541,179;633,160;631,146		
train_plates/000000525025.jpg				
train_plates/000000262884.jpg		155,369;156,391;265,383;263,361		
train_plates/000000525035.jpg		10,279;10,302;143,303;142,279		
train_plates/000000262893.jpg		494,122;493,142;593,155;595,134		
train_plates/000000525039.jpg		139,367;140,392;274,360;273,336		
train_plates/000000262896.jpg		4,91;2,109;89,121;92,103		
train_plates/000000000753.jpg		267,203;266,237;424,233;425,200		
train_plates/000000000754.jpg		152,512;154,529;238,519;235,502		
train_plates/000000480723.jpg				
train_plates/000000262900.jpg		364,227;363,245;451,252;452,233		
train_plates/000000000757.jpg		280,168;282,198;428,192;426,162		
train_plates/000000000761.jpg		327,338;327,370;479,377;479,345		
train_plates/000000000764.jpg		12,73;12,90;109,92;108,75		
train_plates/000000262909.jpg		173,313;171,340;307,346;310,318		
train_plates/000000000772.jpg		62,80;64,99;155,88;153,69		
train_plates/000000262917.jpg		103,170;104,185;180,176;178,161		
train_plates/000000262925.jpg		388,65;390,93;523,91;521,63		
train_plates/000000262932.jpg		423,208;422,231;540,241;541,217		
train_plates/000000525077.jpg		345,183;345,212;492,232;492,203		
train_plates/000000000790.jpg		21,342;22,370;165,372;163,343		
train_plates/000000262935.jpg		82,356;79,388;229,405;232,372		
train_plates/000000000795.jpg		366,150;368,166;468,142;466,126		
train_plates/000000000797.jpg		35,136;35,161;159,151;159,127		
train_plates/000000525087.jpg		101,77;98,99;226,112;229,90		
train_plates/000000000801.jpg		340,218;337,249;489,266;492,234		
train_plates/000000262951.jpg		384,92;383,116;500,118;501,93		
train_plates/000000262952.jpg				
train_plates/000000262956.jpg				
train_plates/000000000813.jpg		408,47;406,66;515,83;517,63		
train_plates/000000218589.jpg		103,226;104,238;174,223;172,211		
train_plates/000000525106.jpg		365,51;364,63;440,67;441,55		
train_plates/000000262965.jpg		180,435;178,462;327,479;329,452		
train_plates/000000000825.jpg		121,433;124,465;279,466;276,433		
train_plates/000000000827.jpg		141,35;138,60;262,93;266,68		
train_plates/000000000828.jpg		406,329;406,342;480,333;480,320		
train_plates/000000000831.jpg		37,146;36,178;203,182;204,149		
train_plates/000000262979.jpg		97,240;98,266;223,248;221,223		
train_plates/000000000836.jpg		89,59;91,87;231,91;228,63		
train_plates/000000262984.jpg		49,174;51,195;151,180;149,159		
train_plates/000000262985.jpg		460,12;458,33;574,39;577,17		
train_plates/000000262986.jpg		165,226;167,242;244,225;241,210		
train_plates/000000262991.jpg		374,232;373,253;480,269;482,248		
train_plates/000000262993.jpg		16,143;16,167;147,172;146,148		
train_plates/000000480739.jpg		370,281;368,303;476,301;479,280		
train_plates/000000000853.jpg		313,324;315,342;413,325;411,308		
train_plates/000000524431.jpg		44,174;42,190;136,218;138,202		
train_plates/000000263006.jpg				
train_plates/000000263008.jpg		384,291;384,322;533,326;534,294		
train_plates/000000525153.jpg				
train_plates/000000263014.jpg				
train_plates/000000000873.jpg		376,175;376,196;485,201;484,179		
train_plates/000000525162.jpg		48,44;52,73;213,53;208,24		
train_plates/000000525163.jpg		294,254;293,272;398,270;399,253		
train_plates/000000436481.jpg		178,151;179,165;252,169;251,155		
train_plates/000000525168.jpg		325,49;325,77;459,77;458,49		
train_plates/000000525169.jpg		304,357;302,386;457,406;460,376		
train_plates/000000525170.jpg		272,71;272,99;416,80;416,52		
train_plates/000000525171.jpg		222,254;222,287;374,276;374,244		
train_plates/000000263028.jpg		407,96;411,124;556,114;552,86		
train_plates/000000525176.jpg		357,267;360,287;481,268;478,248		
train_plates/000000525179.jpg		520,242;521,266;639,257;637,233		
train_plates/000000525180.jpg		214,175;214,194;309,184;309,165		
train_plates/000000525183.jpg		389,126;388,140;457,149;458,134		
train_plates/000000525184.jpg		134,367;134,388;237,387;237,367		
train_plates/000000263041.jpg		36,81;34,108;171,139;174,112		
train_plates/000000263042.jpg		88,123;88,140;191,128;191,112		
train_plates/000000263043.jpg		447,166;443,197;597,220;601,189		
train_plates/000000525189.jpg		210,143;210,174;364,182;364,150		
train_plates/000000000902.jpg		483,44;486,70;615,41;612,15		
train_plates/000000263047.jpg		388,80;390,102;513,86;511,65		
train_plates/000000263052.jpg		266,41;266,56;336,56;337,41		
train_plates/000000000909.jpg		35,18;36,33;118,26;117,11		
train_plates/000000000913.jpg		384,269;384,301;535,294;535,263		
train_plates/000000525202.jpg		361,31;359,60;521,55;524,26		
train_plates/000000525211.jpg		334,206;334,229;451,234;451,210		
train_plates/000000525212.jpg		308,35;308,65;463,66;462,35		
train_plates/000000000925.jpg				
train_plates/000000506315.jpg		258,42;262,71;413,46;408,18		
train_plates/000000000927.jpg		491,162;491,175;561,165;560,152		
train_plates/000000263073.jpg		331,369;327,397;465,423;470,394		
train_plates/000000525218.jpg		301,107;302,131;421,121;419,98		
train_plates/000000000934.jpg		436,410;439,439;577,427;574,399		
train_plates/000000525223.jpg		153,366;156,397;319,383;316,352		
train_plates/000000525226.jpg		177,240;177,257;265,260;265,242		
train_plates/000000000939.jpg		130,352;132,382;273,378;270,349		
train_plates/000000263084.jpg		342,298;339,324;465,342;468,315		
train_plates/000000000941.jpg		45,300;45,316;142,308;142,293		
train_plates/000000000943.jpg		223,167;225,183;302,172;300,156		
train_plates/000000525232.jpg		17,12;17,35;149,49;149,25		
train_plates/000000525236.jpg		66,205;65,236;209,236;210,205		
train_plates/000000263094.jpg		81,84;79,100;167,104;169,87		
train_plates/000000263098.jpg		404,136;402,155;497,163;499,144		
train_plates/000000000955.jpg		326,192;326,207;400,198;400,184		
train_plates/000000000962.jpg				
train_plates/000000568139.jpg		58,124;58,149;195,175;195,149		
train_plates/000000000965.jpg		483,52;484,71;581,64;579,45		
train_plates/000000263111.jpg		255,292;256,307;348,291;347,276		
train_plates/000000263112.jpg		185,313;185,329;275,323;274,308		
train_plates/000000000969.jpg		227,351;227,368;318,363;318,347		
train_plates/000000000974.jpg		2,11;2,30;108,35;108,15		
train_plates/000000263120.jpg		487,21;487,37;578,38;577,21		
train_plates/000000525265.jpg		234,426;234,457;398,458;398,426		
train_plates/000000525266.jpg		142,266;143,287;245,276;244,255		
train_plates/000000000982.jpg		268,476;270,498;378,487;375,465		
train_plates/000000525272.jpg				
train_plates/000000000987.jpg		105,307;105,327;212,316;211,296		
train_plates/000000263135.jpg		245,127;243,147;343,143;345,124		
train_plates/000000263136.jpg		518,161;519,180;627,168;626,150		
train_plates/000000263138.jpg		96,370;95,390;212,383;213,364		
train_plates/000000000996.jpg		262,404;260,434;407,444;409,414		
train_plates/000000525285.jpg		478,249;478,264;553,267;554,251		
train_plates/000000000999.jpg		308,46;307,58;374,56;376,45		
train_plates/000000263147.jpg		133,209;131,241;283,266;286,234		
train_plates/000000525297.jpg		301,337;301,356;395,354;395,335		
train_plates/000000525299.jpg		61,359;57,386;211,406;216,378		
train_plates/000000525300.jpg		288,109;286,135;432,163;435,137		
train_plates/000000001014.jpg		484,386;485,403;584,398;582,382		
train_plates/000000525303.jpg		32,275;31,289;110,306;111,292		
train_plates/000000263163.jpg		156,509;154,525;237,534;240,518		
train_plates/000000001025.jpg		36,152;39,181;190,158;187,130		
train_plates/000000555170.jpg		367,265;368,293;516,299;514,270		
train_plates/000000001029.jpg				
train_plates/000000525318.jpg		75,119;76,136;160,130;158,113		
train_plates/000000349697.jpg		20,72;23,100;158,79;154,52		
train_plates/000000263176.jpg		154,293;154,317;270,319;270,294		
train_plates/000000263178.jpg		339,509;339,525;415,529;415,512		
train_plates/000000001036.jpg		63,439;63,458;159,454;158,435		
train_plates/000000349698.jpg		36,260;36,288;183,287;182,260		
train_plates/000000263189.jpg		484,241;484,254;554,260;553,247		
train_plates/000000263192.jpg		28,144;31,168;183,148;180,124		
train_plates/000000218628.jpg		479,129;477,152;604,177;606,154		
train_plates/000000263196.jpg		426,348;426,364;501,373;501,357		
train_plates/000000525342.jpg		246,375;248,392;337,379;334,362		
train_plates/000000263202.jpg		137,120;136,133;208,139;209,126		
train_plates/000000001059.jpg		126,188;126,212;246,214;246,189		
train_plates/000000263204.jpg		5,47;5,74;132,69;131,42		
train_plates/000000001063.jpg		327,240;327,267;461,262;461,236		
train_plates/000000001064.jpg		274,20;273,41;386,63;388,41		
train_plates/000000525354.jpg		472,56;473,82;598,76;596,51		
train_plates/000000263211.jpg		290,106;292,136;438,124;436,94		
train_plates/000000263212.jpg				
train_plates/000000113513.jpg		47,144;49,160;141,141;139,126		
train_plates/000000001072.jpg		233,99;233,116;317,111;317,94		
train_plates/000000524467.jpg		267,377;268,401;394,408;393,384		
train_plates/000000263223.jpg		388,110;387,125;472,133;473,117		
train_plates/000000525369.jpg		122,248;122,266;211,266;210,248		
train_plates/000000525371.jpg		415,142;415,160;512,173;513,154		
train_plates/000000001084.jpg				
train_plates/000000525373.jpg		3,13;1,25;71,23;74,11		
train_plates/000000263231.jpg		51,222;51,248;200,216;200,190		
train_plates/000000525376.jpg		429,147;427,174;562,178;565,151		
train_plates/000000001089.jpg		430,192;429,205;504,211;505,198		
train_plates/000000001090.jpg		84,579;85,611;248,598;246,566		
train_plates/000000480779.jpg		274,379;277,409;424,392;420,362		
train_plates/000000525380.jpg		315,322;312,351;466,376;470,347		
train_plates/000000525381.jpg		349,74;347,97;459,108;461,85		
train_plates/000000525382.jpg		56,64;55,87;169,93;171,70		
train_plates/000000001098.jpg		79,206;76,237;217,243;220,212		
train_plates/000000001099.jpg		268,11;267,36;397,57;398,31		
train_plates/000000001103.jpg		106,383;108,409;244,395;242,369		
train_plates/000000263251.jpg		216,35;217,62;371,61;370,35		
train_plates/000000001108.jpg		289,10;289,40;452,49;451,19		
train_plates/000000525398.jpg		20,391;20,412;138,417;138,395		
train_plates/000000001111.jpg				
train_plates/000000263258.jpg		430,300;428,325;584,342;587,316		
train_plates/000000263261.jpg				
train_plates/000000263264.jpg		12,344;14,364;106,354;104,334		
train_plates/000000001122.jpg		412,46;410,64;510,68;512,50		
train_plates/000000263268.jpg				
train_plates/000000263271.jpg		387,115;387,133;470,128;470,111		
train_plates/000000263274.jpg		255,277;258,303;387,283;383,258		
train_plates/000000263275.jpg		132,358;131,387;281,385;282,357		
train_plates/000000525420.jpg				
train_plates/000000263278.jpg		271,201;271,223;379,230;379,208		
train_plates/000000525424.jpg		51,143;48,172;205,201;209,171		
train_plates/000000263281.jpg		310,89;312,118;452,105;449,77		
train_plates/000000001138.jpg		342,155;341,168;416,181;417,167		
train_plates/000000001139.jpg		94,97;98,131;264,112;260,79		
train_plates/000000263288.jpg		62,160;62,173;133,172;134,159		
train_plates/000000001145.jpg		59,87;60,120;222,114;220,81		
train_plates/000000001146.jpg		58,338;56,366;183,384;186,356		
train_plates/000000263292.jpg		96,213;95,233;200,223;202,203		
train_plates/000000001149.jpg		398,94;398,127;557,121;557,88		
train_plates/000000525439.jpg				
train_plates/000000001153.jpg		321,29;321,42;395,61;396,48		
train_plates/000000525443.jpg		515,245;514,259;590,270;591,255		
train_plates/000000480790.jpg		451,346;451,362;549,371;550,354		
train_plates/000000263302.jpg		229,230;225,261;374,282;378,250		
train_plates/000000001164.jpg		21,308;24,330;155,328;151,307		
train_plates/000000001166.jpg				
train_plates/000000263311.jpg		422,133;422,151;509,165;510,147		
train_plates/000000001168.jpg		330,191;332,211;431,199;429,180		
train_plates/000000480792.jpg		113,237;115,255;205,243;203,226		
train_plates/000000306030.jpg		299,420;298,442;404,456;406,434		
train_plates/000000525462.jpg		86,268;84,302;248,306;250,272		
train_plates/000000480793.jpg				
train_plates/000000001176.jpg		45,241;44,256;117,260;118,244		
train_plates/000000263323.jpg		162,11;164,40;303,31;300,2		
train_plates/000000001180.jpg		288,277;289,291;362,281;361,268		
train_plates/000000263333.jpg		3,407;2,428;113,433;115,411		
train_plates/000000349725.jpg		261,332;259,350;357,351;360,333		
train_plates/000000001200.jpg		338,425;338,450;459,457;459,432		
train_plates/000000263346.jpg				
train_plates/000000001204.jpg		182,99;181,119;280,130;282,109		
train_plates/000000001205.jpg		161,118;160,132;231,146;233,132		
train_plates/000000263351.jpg		546,11;546,26;621,30;622,14		
train_plates/000000263355.jpg		212,307;212,340;371,353;370,320		
train_plates/000000001213.jpg		192,32;192,46;272,55;272,41		
train_plates/000000263358.jpg		152,121;153,146;290,128;288,103		
train_plates/000000263359.jpg		141,115;140,144;281,151;282,122		
train_plates/000000001216.jpg		524,294;525,309;596,300;595,286		
train_plates/000000263362.jpg				
train_plates/000000001224.jpg		262,374;264,396;370,376;368,354		
train_plates/000000525513.jpg		66,196;66,220;201,232;200,207		
train_plates/000000001228.jpg		145,268;145,284;223,281;222,265		
train_plates/000000525518.jpg				
train_plates/000000131277.jpg		341,145;341,172;476,171;475,144		
train_plates/000000263377.jpg		321,146;322,161;417,141;416,127		
train_plates/000000263381.jpg		534,105;536,124;630,115;628,97		
train_plates/000000263382.jpg		364,393;367,415;501,380;497,358		
train_plates/000000263385.jpg		95,402;96,435;255,442;253,409		
train_plates/000000131279.jpg		25,339;25,368;190,355;190,327		
train_plates/000000001244.jpg		400,124;398,153;534,172;536,142		
train_plates/000000525533.jpg		273,51;273,66;348,68;349,52		
train_plates/000000263393.jpg		191,225;189,254;351,262;353,232		
train_plates/000000104790.jpg		6,289;7,314;152,328;150,302		
train_plates/000000263400.jpg		259,459;257,476;337,478;340,461		
train_plates/000000525546.jpg				
train_plates/000000001261.jpg		545,167;543,181;629,191;632,177		
train_plates/000000263406.jpg		220,563;219,594;368,600;369,568		
train_plates/000000263407.jpg		217,335;217,351;296,353;296,336		
train_plates/000000001264.jpg		224,259;222,291;384,307;386,274		
train_plates/000000525555.jpg				
train_plates/000000001270.jpg				
train_plates/000000525559.jpg		100,478;102,498;214,489;212,469		
train_plates/000000263418.jpg		66,25;64,57;221,70;223,37		
train_plates/000000525563.jpg		362,56;363,81;487,85;485,59		
train_plates/000000263420.jpg		192,204;192,222;279,223;279,204		
train_plates/000000525568.jpg		285,162;281,190;424,227;428,199		
train_plates/000000001282.jpg		336,31;335,45;409,52;410,37		
train_plates/000000263428.jpg		376,282;372,313;528,324;532,292		
train_plates/000000001290.jpg				
train_plates/000000001292.jpg		236,24;239,57;392,49;389,16		
train_plates/000000001295.jpg		84,426;85,447;185,444;183,423		
train_plates/000000263440.jpg				
train_plates/000000001298.jpg		191,62;187,87;334,104;339,78		
train_plates/000000525589.jpg		238,392;235,420;382,408;385,380		
train_plates/000000263446.jpg		569,166;569,180;637,182;636,167		
train_plates/000000263450.jpg		45,95;42,116;156,141;159,120		
train_plates/000000001308.jpg		426,329;423,349;546,381;550,361		
train_plates/000000263453.jpg		226,212;226,235;357,237;356,214		
train_plates/000000263456.jpg		173,281;171,302;272,314;274,292		
train_plates/000000263458.jpg		75,279;78,306;244,295;241,268		
train_plates/000000263462.jpg		81,291;84,310;186,296;182,277		
train_plates/000000525607.jpg		409,238;411,259;519,258;516,238		
train_plates/000000263467.jpg		31,250;31,266;113,264;113,248		
train_plates/000000525612.jpg		44,362;42,379;132,389;135,372		
train_plates/000000480818.jpg		66,252;66,273;186,249;186,228		
train_plates/000000525615.jpg		287,210;288,232;399,223;397,201		
train_plates/000000525616.jpg		248,36;252,65;394,44;390,15		
train_plates/000000001330.jpg		225,341;228,374;394,354;390,322		
train_plates/000000001332.jpg		549,292;547,309;636,326;639,309		
train_plates/000000263477.jpg		282,232;280,257;426,239;428,214		
train_plates/000000263478.jpg		240,14;240,35;356,42;357,21		
train_plates/000000525625.jpg		48,207;46,227;165,221;168,202		
train_plates/000000263482.jpg		160,165;160,191;304,189;303,163		
train_plates/000000001340.jpg		382,65;382,84;495,112;495,92		
train_plates/000000001342.jpg		481,189;478,217;634,258;637,229		
train_plates/000000525633.jpg		175,363;175,377;256,374;256,360		
train_plates/000000001347.jpg		191,31;191,59;344,57;343,29		
train_plates/000000525636.jpg		282,98;284,117;372,108;370,89		
train_plates/000000263493.jpg		434,134;435,153;530,147;528,128		
train_plates/000000001350.jpg		6,242;9,264;135,261;132,240		
train_plates/000000525640.jpg		449,256;452,285;594,269;590,241		
train_plates/000000001355.jpg		400,111;399,131;495,140;497,119		
train_plates/000000525646.jpg		169,324;168,352;324,357;325,329		
train_plates/000000001359.jpg		194,119;195,143;315,133;313,109		
train_plates/000000263504.jpg		212,121;209,153;364,169;368,136		
train_plates/000000263512.jpg		150,255;150,269;227,273;227,258		
train_plates/000000001369.jpg		100,440;102,467;243,464;241,438		
train_plates/000000263515.jpg		315,140;313,155;397,169;399,154		
train_plates/000000525660.jpg		191,347;195,374;340,337;335,311		
train_plates/000000087610.jpg		166,363;170,393;313,373;309,343		
train_plates/000000001375.jpg		457,350;459,374;572,365;569,341		
train_plates/000000263520.jpg		122,497;122,524;254,514;254,488		
train_plates/000000525665.jpg		91,170;93,199;235,210;233,181		
train_plates/000000525666.jpg		104,190;103,203;179,203;180,190		
train_plates/000000525667.jpg				
train_plates/000000525668.jpg		390,453;389,474;517,490;518,468		
train_plates/000000263526.jpg				
train_plates/000000001386.jpg		204,62;208,92;373,67;368,37		
train_plates/000000525675.jpg		501,350;499,365;573,375;575,359		
train_plates/000000525678.jpg		146,311;146,329;230,331;229,312		
train_plates/000000001392.jpg		150,509;153,541;306,513;303,481		
train_plates/000000001393.jpg		247,419;246,435;334,430;335,414		
train_plates/000000525682.jpg				
train_plates/000000525684.jpg				
train_plates/000000001397.jpg				
train_plates/000000001398.jpg		22,304;20,328;130,334;133,310		
train_plates/000000001401.jpg		119,455;119,486;275,493;276,461		
train_plates/000000001404.jpg		212,142;211,167;334,183;335,158		
train_plates/000000525693.jpg		35,15;37,43;174,30;171,3		
train_plates/000000525698.jpg		489,312;489,325;566,344;567,331		
train_plates/000000525700.jpg		48,293;47,307;113,313;115,298		
train_plates/000000525702.jpg		5,225;2,250;121,270;125,245		
train_plates/000000525705.jpg		397,595;399,613;493,596;491,578		
train_plates/000000525709.jpg		341,181;342,204;456,196;454,173		
train_plates/000000001424.jpg		31,299;30,321;137,326;138,303		
train_plates/000000525714.jpg		130,246;127,268;260,298;264,275		
train_plates/000000525716.jpg		257,124;253,151;394,157;399,129		
train_plates/000000263574.jpg		235,255;238,284;382,279;379,251		
train_plates/000000001431.jpg		260,282;258,308;412,327;415,301		
train_plates/000000263576.jpg				
train_plates/000000305564.jpg		474,32;476,57;600,48;597,23		
train_plates/000000001436.jpg		351,294;351,312;449,312;448,294		
train_plates/000000263582.jpg		207,273;208,289;286,286;285,270		
train_plates/000000263586.jpg		497,52;497,68;578,65;579,49		
train_plates/000000263588.jpg		223,290;223,316;359,298;359,272		
train_plates/000000263589.jpg		432,331;434,361;582,360;579,330		
train_plates/000000001448.jpg		134,12;133,41;270,46;272,16		
train_plates/000000001453.jpg				
train_plates/000000263599.jpg		347,270;344,295;492,285;495,261		
train_plates/000000263600.jpg		181,299;179,325;309,350;312,324		
train_plates/000000263604.jpg		118,142;121,161;238,147;234,128		
train_plates/000000001464.jpg		154,292;154,317;297,340;297,315		
train_plates/000000263609.jpg		432,51;431,65;500,71;502,56		
train_plates/000000263612.jpg		413,292;413,308;492,312;492,295		
train_plates/000000263613.jpg		383,304;385,323;479,311;477,292		
train_plates/000000001472.jpg		163,353;163,369;241,366;241,350		
train_plates/000000525762.jpg		409,118;412,148;552,137;549,107		
train_plates/000000263620.jpg		335,539;332,561;434,580;438,557		
train_plates/000000525766.jpg		296,249;295,277;447,308;448,280		
train_plates/000000263623.jpg		396,309;396,321;467,320;466,308		
train_plates/000000183359.jpg		54,298;51,329;194,354;198,323		
train_plates/000000262391.jpg		432,146;435,179;585,155;581,123		
train_plates/000000001488.jpg		247,196;245,222;381,210;383,185		
train_plates/000000525777.jpg		120,231;120,247;195,251;196,234		
train_plates/000000525779.jpg		30,314;29,327;104,337;106,323		
train_plates/000000525782.jpg		88,260;88,293;240,295;241,261		
train_plates/000000263639.jpg		472,182;472,211;606,219;606,190		
train_plates/000000001496.jpg		97,266;97,287;210,271;210,250		
train_plates/000000001497.jpg		139,54;137,79;258,101;260,75		
train_plates/000000000250.jpg		464,304;467,328;585,314;581,290		
train_plates/000000525790.jpg		286,354;285,375;391,380;392,359		
train_plates/000000263647.jpg		184,323;183,343;285,358;286,338		
train_plates/000000001505.jpg		92,152;93,174;200,162;199,140		
train_plates/000000263650.jpg		42,274;42,307;204,318;203,285		
train_plates/000000001507.jpg		411,118;409,137;504,135;506,116		
train_plates/000000001510.jpg				
train_plates/000000087633.jpg		424,361;426,387;559,368;556,342		
train_plates/000000525802.jpg		155,86;152,110;271,135;275,110		
train_plates/000000001515.jpg		327,178;330,207;472,186;468,157		
train_plates/000000525807.jpg		239,145;241,158;319,159;316,145		
train_plates/000000001522.jpg		270,144;271,170;396,161;394,135		
train_plates/000000263668.jpg		62,434;61,452;149,452;150,434		
train_plates/000000001525.jpg		100,265;99,295;241,307;242,277		
train_plates/000000001526.jpg		111,591;110,609;197,616;199,597		
train_plates/000000525815.jpg				
train_plates/000000263677.jpg		465,214;463,243;623,227;625,199		
train_plates/000000525823.jpg		225,558;225,582;342,580;341,557		
train_plates/000000001536.jpg		278,203;276,232;415,245;418,215		
train_plates/000000263685.jpg		241,63;243,91;378,84;375,56		
train_plates/000000263687.jpg		372,91;371,112;479,125;481,104		
train_plates/000000525834.jpg		536,131;537,145;615,146;613,131		
train_plates/000000001548.jpg		410,61;412,84;527,74;524,52		
train_plates/000000263696.jpg		13,212;12,236;126,240;128,215		
train_plates/000000525841.jpg		276,608;275,631;394,625;396,603		
train_plates/000000263699.jpg		105,21;104,33;174,43;175,31		
train_plates/000000306094.jpg		45,139;45,166;203,142;202,116		
train_plates/000000001558.jpg				
train_plates/000000263703.jpg		374,418;375,448;513,432;512,403		
train_plates/000000052426.jpg		132,125;131,140;223,142;224,126		
train_plates/000000525849.jpg		248,289;250,309;360,293;357,273		
train_plates/000000001562.jpg		56,16;57,35;169,43;167,23		
train_plates/000000001563.jpg		3,503;4,519;87,511;85,495		
train_plates/000000263710.jpg		331,428;333,446;423,437;421,420		
train_plates/000000001569.jpg		99,217;103,251;265,228;261,195		
train_plates/000000263714.jpg		231,390;229,407;307,410;309,393		
train_plates/000000525860.jpg		224,58;224,77;339,65;338,46		
train_plates/000000001573.jpg		218,260;218,291;365,295;365,263		
train_plates/000000001577.jpg				
train_plates/000000263723.jpg		330,335;331,357;436,354;435,332		
train_plates/000000263724.jpg				
train_plates/000000525869.jpg		118,361;118,385;236,387;237,363		
train_plates/000000263727.jpg		122,376;123,397;236,381;234,360		
train_plates/000000568243.jpg		364,521;366,535;454,533;452,520		
train_plates/000000525876.jpg		268,356;268,378;397,387;398,364		
train_plates/000000001589.jpg		368,331;368,354;496,353;495,331		
train_plates/000000001591.jpg		447,208;447,224;524,228;523,212		
train_plates/000000001592.jpg		272,220;272,238;375,244;375,225		
train_plates/000000087647.jpg		185,216;185,233;269,238;268,221		
train_plates/000000001596.jpg		307,17;309,38;414,27;411,7		
train_plates/000000001599.jpg		170,297;170,313;252,311;252,295		
train_plates/000000263744.jpg		106,10;106,30;201,26;201,6		
train_plates/000000485342.jpg		262,446;262,464;350,457;349,439		
train_plates/000000525891.jpg		494,355;494,373;584,365;584,347		
train_plates/000000525898.jpg		497,51;497,75;632,78;632,53		
train_plates/000000525899.jpg				
train_plates/000000263758.jpg		146,237;146,261;264,254;263,230		
train_plates/000000525903.jpg		140,335;139,358;250,356;251,334		
train_plates/000000525904.jpg		92,34;93,62;228,56;226,28		
train_plates/000000525908.jpg		11,274;12,292;99,289;98,272		
train_plates/000000131342.jpg		92,160;91,171;162,183;163,171		
train_plates/000000001622.jpg		174,452;176,481;313,463;310,434		
train_plates/000000568249.jpg		244,212;247,236;361,225;358,202		
train_plates/000000001626.jpg		52,100;52,132;214,142;214,110		
train_plates/000000263779.jpg		233,535;234,560;374,569;373,544		
train_plates/000000263780.jpg		251,201;248,222;374,257;378,236		
train_plates/000000001637.jpg		186,346;185,364;289,377;291,359		
train_plates/000000525927.jpg		174,111;174,134;294,142;294,118		
train_plates/000000263784.jpg				
train_plates/000000525932.jpg		13,109;12,124;92,124;94,109		
train_plates/000000001645.jpg		461,270;461,284;529,289;529,274		
train_plates/000000001647.jpg		147,174;143,204;290,214;294,184		
train_plates/000000497610.jpg		515,336;515,358;620,359;620,336		
train_plates/000000263793.jpg				
train_plates/000000525939.jpg		379,470;381,488;475,477;473,460		
train_plates/000000001655.jpg		432,154;432,173;526,176;526,156		
train_plates/000000525944.jpg		39,94;40,118;161,105;159,82		
train_plates/000000410320.jpg		298,109;298,138;454,107;453,78		
train_plates/000000525953.jpg		118,422;115,449;244,465;247,437		
train_plates/000000263810.jpg		172,114;171,142;300,158;302,130		
train_plates/000000001667.jpg		126,499;127,520;261,511;259,491		
train_plates/000000001668.jpg		131,38;130,60;259,63;261,41		
train_plates/000000001670.jpg				
train_plates/000000001674.jpg		83,173;84,199;232,201;230,175		
train_plates/000000279385.jpg		418,364;419,378;499,382;497,367		
train_plates/000000263823.jpg		56,107;58,124;142,112;139,95		
train_plates/000000001681.jpg		85,192;82,222;226,231;230,201		
train_plates/000000001682.jpg		444,377;446,392;535,386;533,372		
train_plates/000000001688.jpg		387,526;387,545;483,547;483,528		
train_plates/000000525980.jpg		458,321;456,344;571,354;574,331		
train_plates/000000001697.jpg		285,227;289,258;437,238;432,208		
train_plates/000000525988.jpg		479,220;477,252;630,259;633,227		
train_plates/000000263845.jpg		218,342;221,375;385,364;382,331		
train_plates/000000525990.jpg		238,82;238,99;330,109;331,91		
train_plates/000000001706.jpg				
train_plates/000000525999.jpg		262,180;262,207;403,207;402,180		
train_plates/000000526000.jpg		319,376;316,402;442,420;446,394		
train_plates/000000263858.jpg		442,102;442,123;542,137;543,115		
train_plates/000000263859.jpg		217,320;218,347;364,334;363,308		
train_plates/000000526004.jpg		35,250;32,283;182,299;185,265		
train_plates/000000526013.jpg		363,215;361,230;450,248;453,232		
train_plates/000000263873.jpg		304,249;305,262;391,247;389,234		
train_plates/000000263875.jpg		356,394;356,422;515,439;515,411		
train_plates/000000001732.jpg		33,410;33,433;144,447;145,424		
train_plates/000000526021.jpg		373,100;373,117;455,122;456,105		
train_plates/000000263878.jpg		392,142;392,169;534,155;534,129		
train_plates/000000263881.jpg		121,129;123,148;212,146;209,128		
train_plates/000000526028.jpg				
train_plates/000000526029.jpg		456,243;456,258;547,273;547,258		
train_plates/000000526030.jpg		82,282;82,298;160,300;159,283		
train_plates/000000526033.jpg		412,263;412,281;496,280;496,262		
train_plates/000000526035.jpg		23,178;23,203;150,211;150,185		
train_plates/000000526040.jpg		319,32;320,49;417,39;416,22		
train_plates/000000393508.jpg		83,252;84,269;176,272;174,255		
train_plates/000000526042.jpg		448,161;448,185;568,185;567,161		
train_plates/000000526044.jpg		219,85;218,101;299,109;301,92		
train_plates/000000001757.jpg		47,273;46,293;142,295;143,275		
train_plates/000000306128.jpg		68,398;68,414;146,411;146,396		
train_plates/000000001764.jpg		166,242;168,266;285,254;283,231		
train_plates/000000526057.jpg		327,234;327,268;490,261;489,227		
train_plates/000000001771.jpg		312,235;312,254;406,240;406,222		
train_plates/000000001774.jpg		194,335;193,367;359,381;360,349		
train_plates/000000218749.jpg		46,282;47,298;147,273;146,257		
train_plates/000000001777.jpg		271,271;267,300;422,318;427,288		
